address,city,state,zip
114 Lattimore Ln,Durham,NC,27713
114 Cedar Elm Rd,Durham,NC,27713
1130 Alben St,Durham,NC,27713
113 Whitney Ln,Durham,NC,27713
113 Wenonah Way,Durham,NC,27713
113 Settlers Mill Ln,Durham,NC,27713
113 Applecross Ct,Durham,NC,27713
1122 Southpoint Crossing Dr,Durham,NC,27713
1122 Freshman Dr,Durham,NC,27713
1121 Orchard Oriole Ln,Durham,NC,27713
1121 Little Creek Rd,Durham,NC,27713
1120 Scholastic Cir,Durham,NC,27713
112 Monterey Ln,Durham,NC,27713
112 Hemmingwood Dr,Durham,NC,27713
1119 Scott King Rd,Durham,NC,27713
1117 Haven Hollow Way,Durham,NC,27713
1117 Freshman Dr,Durham,NC,27713
1116 Vermillion Dr,Durham,NC,27713
1116 Professor Pl,Durham,NC,27713
1116 Pebble Creek Xing,Durham,NC,27713
1114 Orchard Oriole Ln,Durham,NC,27713
1113 Sophomore Ct,Durham,NC,27713
1113 Haventree Rd,Durham,NC,27713
111 Putnam Ln,Durham,NC,27713
111 Nuttree Way,Durham,NC,27713
111 Dryden Ln,Durham,NC,27713
109 Perriwinkle Pl,Durham,NC,27713
109 Jennings Ln,Durham,NC,27713
109 Barrett Pl,Durham,NC,27713
108 Legacy Ln,Durham,NC,27713
108 Grey Elm Trl,Durham,NC,27713
108 Deblyn Ct,Durham,NC,27713
107 Waverly Pl,Durham,NC,27713
107 Strangford Ln,Durham,NC,27713
107 Shady Spring Pl,Durham,NC,27713
107 Covewood Ct,Durham,NC,27713
1040 Limerick Ln,Durham,NC,27713
1039 Aaron Cir,Durham,NC,27713
1034 Jerome Rd,Durham,NC,27713
1031 Bellenden Dr,Durham,NC,27713
1024 Holly Hill Dr,Durham,NC,27713
1023 Haven Hollow Way,Durham,NC,27713
1021 Fenwick Pkwy,Durham,NC,27713
1020 Country Ln,Durham,NC,27713
1018 Trail View Ln,Durham,NC,27713
1018 Southpoint Crossing Dr,Durham,NC,27713
1017 Delray St,Durham,NC,27713
1017 Ancroft Ave,Durham,NC,27713
1016 Ancroft Ave,Durham,NC,27713
1015 Park Glen Pl,Durham,NC,27713
1015 Goldenview Ct,Durham,NC,27713
1015 Chancellors Ridge Dr,Durham,NC,27713
1014 Goldenview Ct,Durham,NC,27713
1014 Chancellors Ridge Dr,Durham,NC,27713
1014 Bellenden Dr,Durham,NC,27713
1013 Carpenter Fletcher Rd,Durham,NC,27713
1010 Sedwick Rd W,Durham,NC,27713
1008 Goldmist Ln,Durham,NC,27713
1007 Red Hat Ln,Durham,NC,27713
9 Dunnhaven Ct,Durham,NC,27712
9 Danforth Pl,Durham,NC,27712
9 Brown Bark Ct,Durham,NC,27712
9 Amador Pl,Durham,NC,27712
829 Amarillo Rose Ln,Durham,NC,27712
8 Summer Ridge Ct,Durham,NC,27712
8 Sandhurst Ct,Durham,NC,27712
8 Powder Springs Pl,Durham,NC,27712
8 Osprey Pl,Durham,NC,27712
8 Meadowbrook Dr,Durham,NC,27712
8 Brightfield Ln,Durham,NC,27712
8 Biltmore Pl,Durham,NC,27712
737 Donlee Dr,Durham,NC,27712
730 Crestview Dr,Durham,NC,27712
7 Whittier Way,Durham,NC,27712
7 White Ash Dr,Durham,NC,27712
7 Stone Mill Pl,Durham,NC,27712
7 Northern Way Ct,Durham,NC,27712
7 Brightfield Ln,Durham,NC,27712
647 Donlee Dr,Durham,NC,27712
6412 Parkhaven Pl,Durham,NC,27712
632 Kingsbury Dr,Durham,NC,27712
629 Kingsbury Dr,Durham,NC,27712
6243 Dello St,Durham,NC,27712
6234 Dello St,Durham,NC,27712
610 Flagstone Way,Durham,NC,27712
5925 Crabapple Rd,Durham,NC,27712
5826 Wilma Dr,Durham,NC,27712
5807 Stardust Ct,Durham,NC,27712
5729 Furman Ln,Durham,NC,27712
5714 Stardust Dr,Durham,NC,27712
5642 Glenoaks Dr,Durham,NC,27712
5641 Glenoaks Dr,Durham,NC,27712
5638 Laurel Crest Dr,Durham,NC,27712
5637 Laurel Crest Dr,Durham,NC,27712
532 W Bywood Dr,Durham,NC,27712
5317 Dover Ridge Ln,Durham,NC,27712
530 Andover Rd,Durham,NC,27712
528 Birch Run Dr,Durham,NC,27712
525 W Bywood Dr,Durham,NC,27712
5232 Guess Rd,Durham,NC,27712
5215 Stardust Dr,Durham,NC,27712
521 Parkview Dr,Durham,NC,27712
5136 Kenwood Rd,Durham,NC,27712
5135 Kenwood Rd,Durham,NC,27712
5131 Gatewood Dr,Durham,NC,27712
5129 Green Oak Dr,Durham,NC,27712
5128 Green Oak Dr,Durham,NC,27712
5126 Pine Trail Dr,Durham,NC,27712
5122 Sourwood Rd,Durham,NC,27712
5118 Paces Ferry Dr,Durham,NC,27712
5113 Paces Ferry Dr,Durham,NC,27712
5038 Green Oak Dr,Durham,NC,27712
5029 Green Oak Dr,Durham,NC,27712
5026 McKittrick Ln,Durham,NC,27712
5025 McKittrick Ln,Durham,NC,27712
5025 Gatewood Dr,Durham,NC,27712
5 Sawmill Ln,Durham,NC,27712
5 Breslin Trl,Durham,NC,27712
4938 Stephens Ln,Durham,NC,27712
4919 Lazyriver Dr,Durham,NC,27712
4831 Northbury Cir,Durham,NC,27712
4825 Singing Woods Pl,Durham,NC,27712
4824 Lazyriver Dr,Durham,NC,27712
4817 Lazyriver Dr,Durham,NC,27712
4816 Pointe Pl,Durham,NC,27712
4729 High Meadow Rd,Durham,NC,27712
4728 High Meadow Rd,Durham,NC,27712
4720 Lazyriver Dr,Durham,NC,27712
4718 Buttonbush Dr,Durham,NC,27712
4709 Shadebush Dr,Durham,NC,27712
4617 Paces Ferry Dr,Durham,NC,27712
4614 Paces Ferry Dr,Durham,NC,27712
4613 Lazyriver Dr,Durham,NC,27712
4518 Paces Ferry Dr,Durham,NC,27712
4517 Paces Ferry Dr,Durham,NC,27712
4515 Lazyriver Dr,Durham,NC,27712
4421 Lazyriver Dr,Durham,NC,27712
4412 Lazyriver Dr,Durham,NC,27712
434 Hidden Treasure Dr,Durham,NC,27712
4324 Lazyriver Dr,Durham,NC,27712
4308 White Cliff Ln,Durham,NC,27712
4234 Bluffs Ln,Durham,NC,27712
4218 Lazyriver Dr,Durham,NC,27712
4216 Bluffs Ln,Durham,NC,27712
4106 Lazyriver Ln,Durham,NC,27712
339 Smith Dr,Durham,NC,27712
338 Fleming Dr,Durham,NC,27712
337 Fleming Dr,Durham,NC,27712
336 Smith Dr,Durham,NC,27712
328 Crestview Dr,Durham,NC,27712
325 Chesapeake Ave,Durham,NC,27712
3 Starwood Ln,Durham,NC,27712
3 Saint Albans Ct,Durham,NC,27712
3 Garden Hills Ct,Durham,NC,27712
29 Hawthorne Dr,Durham,NC,27712
27 Ballard Ct,Durham,NC,27712
26 Ballard Ct,Durham,NC,27712
25 Daile Ct,Durham,NC,27712
24 Hawthorne Dr,Durham,NC,27712
237 Barclay Rd,Durham,NC,27712
234 Omega Rd,Durham,NC,27712
231 Tracy Trl,Durham,NC,27712
23 Meadowbrook Dr,Durham,NC,27712
229 Sandlewood Dr,Durham,NC,27712
228 Sandlewood Dr,Durham,NC,27712
224 Overlook Ave,Durham,NC,27712
224 Galverston Dr,Durham,NC,27712
223 Overlook Ave,Durham,NC,27712
222 Brassy Creek Ave,Durham,NC,27712
219 Omega Rd,Durham,NC,27712
2153 Winkler Rd,Durham,NC,27712
2 Shelburn Ct,Durham,NC,27712
2 Hummingbird Ln,Durham,NC,27712
2 Current Ln,Durham,NC,27712
1918 Yellowood Ln,Durham,NC,27712
1917 Yellowood Ln,Durham,NC,27712
1827 Hideaway Ln,Durham,NC,27712
1824 Hideaway Ln,Durham,NC,27712
1824 Grady Dr,Durham,NC,27712
18 Brickstone Pl,Durham,NC,27712
1738 Grady Dr,Durham,NC,27712
1727 Cheshire Bridge Rd,Durham,NC,27712
1725 Grady Dr,Durham,NC,27712
1722 Crystal Creek Dr,Durham,NC,27712
17 Round Spring Ln,Durham,NC,27712
17 Pedestal Rock Ln,Durham,NC,27712
163 Baldwin Dr,Durham,NC,27712
1624 Crystal Creek Dr,Durham,NC,27712
1613 Autumn Ridge Dr,Durham,NC,27712
156 Smith Dr,Durham,NC,27712
152 Baldwin Dr,Durham,NC,27712
1512 Meadston Dr,Durham,NC,27712
151 Smith Dr,Durham,NC,27712
151 Barclay Rd,Durham,NC,27712
15 Warbler Ln,Durham,NC,27712
15 Vandalia Pl,Durham,NC,27712
1422 Imperial Dr,Durham,NC,27712
1417 Barliff Pl,Durham,NC,27712
139 Fleming Dr,Durham,NC,27712
135 Jefferson Dr,Durham,NC,27712
132 Cheryl Ave,Durham,NC,27712
129 Crestview Dr,Durham,NC,27712
125 Murray Hill Dr,Durham,NC,27712
125 Chattleton Ct,Durham,NC,27712
1222 E Oak Dr,Durham,NC,27712
120 Stedwick Pl,Durham,NC,27712
1142 Kimball Dr,Durham,NC,27712
114 Bessemer Pl,Durham,NC,27712
1133 Kimball Dr,Durham,NC,27712
113 Queen Ferry Ct,Durham,NC,27712
1123 E Oak Dr,Durham,NC,27712
1118 E Oak Dr,Durham,NC,27712
108 Accura Ct,Durham,NC,27712
1018 Lakeview Rd,Durham,NC,27712
1013 Shady Ln,Durham,NC,27712
908 Snow Crest Trl,Durham,NC,27707
9 Dobbs Pl,Durham,NC,27707
9 Austin Ct,Durham,NC,27707
842 Inglenook Rd,Durham,NC,27707
811 Snow Crest Trl,Durham,NC,27707
8 Stillwater Park,Durham,NC,27707
8 Greenside Ct,Durham,NC,27707
7207 Rose Garden Ln,Durham,NC,27707
7108 Rose Garden Ln,Durham,NC,27707
707 Snow Crest Trl,Durham,NC,27707
7 Teahouse Ct,Durham,NC,27707
7 Old Hope Creek Path,Durham,NC,27707
7 Mirando Pl,Durham,NC,27707
7 Innisfree Dr,Durham,NC,27707
609 Snow Crest Trl,Durham,NC,27707
6 Logging Trl,Durham,NC,27707
59 Kimberly Dr,Durham,NC,27707
58 Grapevine Trl,Durham,NC,27707
5626 Woodberry Rd,Durham,NC,27707
5522 Woodberry Rd,Durham,NC,27707
534 Homeland Ave,Durham,NC,27707
5315 Yardley Ter,Durham,NC,27707
53 Crystal Oaks Ct,Durham,NC,27707
525 Reynolds Ave,Durham,NC,27707
524 High Ridge Dr,Durham,NC,27707
523 High Ridge Dr,Durham,NC,27707
523 E Cornwallis Rd,Durham,NC,27707
5227 Marcella Ct,Durham,NC,27707
520 Reynolds Ave,Durham,NC,27707
515 Mutual Dr,Durham,NC,27707
514 Mutual Dr,Durham,NC,27707
51 Grapevine Trl,Durham,NC,27707
51 Glenmore Dr,Durham,NC,27707
506 Snow Crest Trl,Durham,NC,27707
5034 Butternut Rd,Durham,NC,27707
5013 Pine Cone Dr,Durham,NC,27707
5 Druid Pl,Durham,NC,27707
5 Camberwell Ct,Durham,NC,27707
4930 Pine Cone Dr,Durham,NC,27707
4913 Stockton Way,Durham,NC,27707
4820 Butler St,Durham,NC,27707
4815 Butler St,Durham,NC,27707
4722 Carmen Ln,Durham,NC,27707
4717 Knights Arm Dr,Durham,NC,27707
4716 Knights Arm Dr,Durham,NC,27707
4715 Carmen Ln,Durham,NC,27707
4625 Myra Glen Pl,Durham,NC,27707
4619 Marena Pl,Durham,NC,27707
46 Kimberly Dr,Durham,NC,27707
4535 Malvern Rd,Durham,NC,27707
4528 Farrington Rd,Durham,NC,27707
4524 Malvern Rd,Durham,NC,27707
4417 Beechnut Ln,Durham,NC,27707
4408 Sun Valley Dr,Durham,NC,27707
4351 Jean Ave,Durham,NC,27707
4328 Pin Oak Dr,Durham,NC,27707
4325 Swarthmore Rd,Durham,NC,27707
4324 Thetford Rd,Durham,NC,27707
4324 Beechnut Ln,Durham,NC,27707
4312 Abbey Pl,Durham,NC,27707
4307 Pin Oak Dr,Durham,NC,27707
4213 Farrington Rd,Durham,NC,27707
4206 Pin Oak Dr,Durham,NC,27707
4167 Deep Wood Cir,Durham,NC,27707
4138 Wallingford Pl,Durham,NC,27707
4129 Livingstone Pl,Durham,NC,27707
4128 Trotter Ridge Rd,Durham,NC,27707
4128 Deep Wood Cir,Durham,NC,27707
4124 Livingstone Pl,Durham,NC,27707
4118 Colville Rd,Durham,NC,27707
4118 Cobblestone Pl,Durham,NC,27707
4118 Beechnut Ln,Durham,NC,27707
410 Devlin Pl,Durham,NC,27707
409 Snow Crest Trl,Durham,NC,27707
4049 King Charles Rd,Durham,NC,27707
4040 Nottaway Rd,Durham,NC,27707
4036 Dover Rd,Durham,NC,27707
4033 Kelly Dr,Durham,NC,27707
4031 Trotter Ridge Rd,Durham,NC,27707
4029 Nottaway Rd,Durham,NC,27707
4029 Livingstone Pl,Durham,NC,27707
4027 Crown Hill Dr,Durham,NC,27707
4022 Bristol Rd,Durham,NC,27707
4021 Bristol Rd,Durham,NC,27707
4 Hastings Sq,Durham,NC,27707
3945 Hope Valley Rd,Durham,NC,27707
3942 Nottaway Rd,Durham,NC,27707
3939 Northampton Rd,Durham,NC,27707
3938 Westchester Rd,Durham,NC,27707
3938 Dover Rd,Durham,NC,27707
3937 Swarthmore Rd,Durham,NC,27707
3934 Saint Marks Rd,Durham,NC,27707
3928 Wentworth Dr,Durham,NC,27707
3927 Wentworth Dr,Durham,NC,27707
3926 Swarthmore Rd,Durham,NC,27707
3925 Saint Marks Rd,Durham,NC,27707
3923 King Charles Rd,Durham,NC,27707
3922 Chippenham Rd,Durham,NC,27707
3920 Hope Valley Rd,Durham,NC,27707
3915 Sunningdale Way,Durham,NC,27707
3914 Sterling Ridge Ln,Durham,NC,27707
3839 Somerset Dr,Durham,NC,27707
3838 Churchill Cir,Durham,NC,27707
3834 Somerset Dr,Durham,NC,27707
3831 SW Durham Dr,Durham,NC,27707
3813 Sunningdale Way,Durham,NC,27707
38 Cheswick Pl,Durham,NC,27707
3741 Bentley Dr,Durham,NC,27707
3737 Swarthmore Rd,Durham,NC,27707
3736 Saint Marks Rd,Durham,NC,27707
3731 Saint Marks Rd,Durham,NC,27707
3725 Suffolk St,Durham,NC,27707
3719 Shrewsbury St,Durham,NC,27707
3713 Lucknam Ln,Durham,NC,27707
3712 Sunningdale Way,Durham,NC,27707
3710 Four Seasons Dr,Durham,NC,27707
37 Glenmore Dr,Durham,NC,27707
3634 Shrewsbury St,Durham,NC,27707
3629 Four Seasons Dr,Durham,NC,27707
3628 Glidewell Ct,Durham,NC,27707
3628 Courtland Dr,Durham,NC,27707
3627 Hope Valley Rd,Durham,NC,27707
3627 Hathaway Rd,Durham,NC,27707
3625 Westover Rd,Durham,NC,27707
3625 Shrewsbury St,Durham,NC,27707
3623 Suffolk St,Durham,NC,27707
3620 Suffolk St,Durham,NC,27707
3620 Four Seasons Dr,Durham,NC,27707
3617 Glidewell Ct,Durham,NC,27707
3614 Hope Valley Rd,Durham,NC,27707
3610 Manford Dr,Durham,NC,27707
3608 Sunningdale Way,Durham,NC,27707
3541 Rugby Rd,Durham,NC,27707
3538 Hamstead Ct,Durham,NC,27707
3537 Cambridge Rd,Durham,NC,27707
3533 Mossdale Ave,Durham,NC,27707
3531 Hamstead Ct,Durham,NC,27707
3530 Sheridan Dr,Durham,NC,27707
3529 Manford Dr,Durham,NC,27707
3523 Courtland Dr,Durham,NC,27707
3523 Arlington St,Durham,NC,27707
3520 Manford Dr,Durham,NC,27707
3518 Meadowrun Dr,Durham,NC,27707
3518 Four Seasons Dr,Durham,NC,27707
3454 Rugby Rd,Durham,NC,27707
3441 Sheridan Dr,Durham,NC,27707
3437 Rugby Rd,Durham,NC,27707
3436 Dover Rd,Durham,NC,27707
3427 Old Chapel Hill Rd,Durham,NC,27707
3334 Swansea St,Durham,NC,27707
3330 Dixon Rd,Durham,NC,27707
3323 Old Chapel Hill Rd,Durham,NC,27707
3319 Courtland Dr,Durham,NC,27707
3317 Meadowrun Dr,Durham,NC,27707
3316 Lassiter St,Durham,NC,27707
3315 Lassiter St,Durham,NC,27707
322 Reynolds Ave,Durham,NC,27707
3219 Oxford Dr,Durham,NC,27707
3216 Alsey Pl,Durham,NC,27707
3214 Fayetteville St,Durham,NC,27707
3213 Lassiter St,Durham,NC,27707
3212 Lassiter St,Durham,NC,27707
32 Lytham Ln,Durham,NC,27707
317 Reynolds Ave,Durham,NC,27707
3125 Hope Valley Rd,Durham,NC,27707
3122 Manchester Dr,Durham,NC,27707
3120 Trinness Dr,Durham,NC,27707
3120 Devon Rd,Durham,NC,27707
3119 Oxford Dr,Durham,NC,27707
3118 Oxford Dr,Durham,NC,27707
3118 Hope Valley Rd,Durham,NC,27707
3117 Trinness Dr,Durham,NC,27707
3117 Lassiter St,Durham,NC,27707
3114 Lassiter St,Durham,NC,27707
31 Birnham Ln,Durham,NC,27707
309 Snow Crest Trl,Durham,NC,27707
3024 University Dr,Durham,NC,27707
3019 Sprucewood Dr,Durham,NC,27707
3012 Sprucewood Dr,Durham,NC,27707
3 Morgans Ridge Ln,Durham,NC,27707
3 Hartford Ct,Durham,NC,27707
3 Glenmore Dr,Durham,NC,27707
3 Acornridge Ct,Durham,NC,27707
2942 Buckingham Rd,Durham,NC,27707
2939 Driftwood Dr,Durham,NC,27707
2936 Cedarwood Dr,Durham,NC,27707
2933 Buckingham Rd,Durham,NC,27707
2924 Driftwood Dr,Durham,NC,27707
2923 Cedarwood Dr,Durham,NC,27707
2921 S Roxboro St,Durham,NC,27707
2920 Sprucewood Dr,Durham,NC,27707
2920 S Roxboro St,Durham,NC,27707
2920 Kanewood Dr,Durham,NC,27707
2917 Chapel Hill Rd,Durham,NC,27707
2915 Beechwood Dr,Durham,NC,27707
2913 Sprucewood Dr,Durham,NC,27707
2913 Kanewood Dr,Durham,NC,27707
2912 Beechwood Dr,Durham,NC,27707
2840 Beechwood Dr,Durham,NC,27707
2826 Stuart Dr,Durham,NC,27707
2826 Nation Ave,Durham,NC,27707
2812 Chelsea Cir,Durham,NC,27707
2735 Old Sugar Rd,Durham,NC,27707
2734 University Dr,Durham,NC,27707
2731 University Dr,Durham,NC,27707
2726 E Shoreham St,Durham,NC,27707
2725 E Shoreham St,Durham,NC,27707
2724 Stuart Dr,Durham,NC,27707
2724 Old Sugar Rd,Durham,NC,27707
2719 Augusta Dr,Durham,NC,27707
2714 Augusta Dr,Durham,NC,27707
2713 Sarah Ave,Durham,NC,27707
27 Surrey Ln,Durham,NC,27707
27 Oak Dr,Durham,NC,27707
27 Green Mill Ln,Durham,NC,27707
27 Clearwater Dr,Durham,NC,27707
2644 University Dr,Durham,NC,27707
2626 Bexley Ave,Durham,NC,27707
2615 Chapel Hill Rd,Durham,NC,27707
26 Chancery Pl,Durham,NC,27707
2544 Chapel Hill Rd,Durham,NC,27707
2519 Chapel Hill Rd,Durham,NC,27707
2431 Alpine Rd,Durham,NC,27707
2424 Alpine Rd,Durham,NC,27707
2422 Huron St,Durham,NC,27707
2417 Huron St,Durham,NC,27707
24 Pennington Pl,Durham,NC,27707
237 Monticello Ave,Durham,NC,27707
236 Monticello Ave,Durham,NC,27707
235 Pineview Rd,Durham,NC,27707
2331 Huron St,Durham,NC,27707
233 Landsbury Dr,Durham,NC,27707
2318 Huron St,Durham,NC,27707
2317 Prince St,Durham,NC,27707
2313 Chapel Hill Rd,Durham,NC,27707
2307 Snow Crest Trl,Durham,NC,27707
230 Strolling Way,Durham,NC,27707
23 Glenmore Dr,Durham,NC,27707
228 Reynolds Ave,Durham,NC,27707
226 Landsbury Dr,Durham,NC,27707
226 Cisco St,Durham,NC,27707
226 Archdale Dr,Durham,NC,27707
225 Reynolds Ave,Durham,NC,27707
2235 Alpine Rd,Durham,NC,27707
2230 Whitley Dr,Durham,NC,27707
2230 Charles St,Durham,NC,27707
223 W Woodridge Dr,Durham,NC,27707
2228 Alpine Rd,Durham,NC,27707
2227 N Oak Ridge Blvd,Durham,NC,27707
2226 Summit St,Durham,NC,27707
2226 Parkside Dr,Durham,NC,27707
2220 Elmwood Ave,Durham,NC,27707
2217 University Dr,Durham,NC,27707
2210 Snow Crest Trl,Durham,NC,27707
220 Forestwood Dr,Durham,NC,27707
22 Scottish Ln,Durham,NC,27707
217 Archdale Dr,Durham,NC,27707
2151 Charles St,Durham,NC,27707
215 Strolling Way,Durham,NC,27707
214 Selkirk St,Durham,NC,27707
2136 Alpine Rd,Durham,NC,27707
2114 Snow Crest Trl,Durham,NC,27707
2114 Summit St,Durham,NC,27707
2113 Alpine Rd,Durham,NC,27707
21 Saint Andrews Ct,Durham,NC,27707
21 Prentiss Pl,Durham,NC,27707
208 Snow Crest Trl,Durham,NC,27707
207 Mutual Ct,Durham,NC,27707
2027 WA WA Ave,Durham,NC,27707
2021 Bivins St,Durham,NC,27707
20208 Rose Garden Ln,Durham,NC,27707
2020 WA WA Ave,Durham,NC,27707
2009 Snow Crest Trl,Durham,NC,27707
20 Cotswold Pl,Durham,NC,27707
20 Breton Pl,Durham,NC,27707
2 Mandy Ct,Durham,NC,27707
2 Little Springs Ln,Durham,NC,27707
2 Knightsbridge Ct,Durham,NC,27707
2 Hidden Ridge Ct,Durham,NC,27707
2 Gatlin Ct,Durham,NC,27707
1909 Snow Crest Trl,Durham,NC,27707
19 Winchester Ct,Durham,NC,27707
19 Wesleywood Dr,Durham,NC,27707
1813 Snow Crest Trl,Durham,NC,27707
1810 Palmer St,Durham,NC,27707
1709 Snow Crest Trl,Durham,NC,27707
170 Montrose Dr,Durham,NC,27707
17 Burgess Ln,Durham,NC,27707
17 Bonsell Pl,Durham,NC,27707
1621 Valley Run,Durham,NC,27707
1615 Snow Crest Trl,Durham,NC,27707
16 Trident Pl,Durham,NC,27707
16 Melstone Turn,Durham,NC,27707
16 Innisfree Dr,Durham,NC,27707
15307 Rose Garden Ln,Durham,NC,27707
1527 Hermitage Ct,Durham,NC,27707
1522 Southwood Dr,Durham,NC,27707
1521 Valley Run,Durham,NC,27707
1508 Snow Crest Trl,Durham,NC,27707
15 Winthrop Ct,Durham,NC,27707
15 Willow Bridge Dr,Durham,NC,27707
15 Dauphine Pl,Durham,NC,27707
1417 Valley Run,Durham,NC,27707
1411 Snow Crest Trl,Durham,NC,27707
137 Jennel Way,Durham,NC,27707
1322 Valley Run,Durham,NC,27707
1321 Valley Run,Durham,NC,27707
1321 Arnette Ave,Durham,NC,27707
1320 Tralea Dr,Durham,NC,27707
1320 Timothy Ave,Durham,NC,27707
1317 Willowdale Dr,Durham,NC,27707
1317 Vickers Ave,Durham,NC,27707
1315 Timothy Ave,Durham,NC,27707
1309 Snow Crest Trl,Durham,NC,27707
130 Montrose Dr,Durham,NC,27707
129 Strolling Way,Durham,NC,27707
127 W Cornwallis Rd,Durham,NC,27707
126 Hillside Ave,Durham,NC,27707
124 Chestnut St,Durham,NC,27707
123 Northcreek Dr,Durham,NC,27707
1218 Vickers Ave,Durham,NC,27707
121 Cofield Cir,Durham,NC,27707
120 W Woodridge Dr,Durham,NC,27707
119 Ashworth Dr,Durham,NC,27707
118 Monticello Ave,Durham,NC,27707
118 Jennel Way,Durham,NC,27707
118 Briarcliff Rd,Durham,NC,27707
118 Archdale Dr,Durham,NC,27707
116 Hilton Ave,Durham,NC,27707
114 Landsbury Dr,Durham,NC,27707
114 Forestwood Dr,Durham,NC,27707
1124 Saxony Dr,Durham,NC,27707
1115 Snow Crest Trl,Durham,NC,27707
109 Montrose Dr,Durham,NC,27707
108 Snow Crest Trl,Durham,NC,27707
1036 Kent St,Durham,NC,27707
1035 Sycamore St,Durham,NC,27707
1034 W Forest Hills Blvd,Durham,NC,27707
1030 Rosedale Ave,Durham,NC,27707
1030 Moreland Ave,Durham,NC,27707
1025 W Lakewood Ave,Durham,NC,27707
1016 Wells St,Durham,NC,27707
1008 Snow Crest Trl,Durham,NC,27707
939 Clarion Dr,Durham,NC,27705
929 Alabama Ave,Durham,NC,27705
928 Clarion Dr,Durham,NC,27705
924 Carolina Ave,Durham,NC,27705
923 Sedgefield St,Durham,NC,27705
923 Carolina Ave,Durham,NC,27705
922 Virgie St,Durham,NC,27705
921 Marilee Glen Ct,Durham,NC,27705
90 Sparger Springs Ln,Durham,NC,27705
9 Greenfield Ct,Durham,NC,27705
9 Beckford Pl,Durham,NC,27705
837 Onslow St,Durham,NC,27705
827 Clarendon St,Durham,NC,27705
820 Sedgefield St,Durham,NC,27705
8 Wyndham Pl,Durham,NC,27705
8 Wembley Ct,Durham,NC,27705
8 Upchurch Cir,Durham,NC,27705
8 Silver Maple Ct,Durham,NC,27705
8 Heath Pl,Durham,NC,27705
76 Sparger Springs Ln,Durham,NC,27705
732 Glen Hollow Dr,Durham,NC,27705
727 Clarion Dr,Durham,NC,27705
7 Pinnacle Rd,Durham,NC,27705
7 Coolidge Pl,Durham,NC,27705
64 Forest at Duke Dr,Durham,NC,27705
637 Starmont Dr,Durham,NC,27705
632 Glen Hollow Dr,Durham,NC,27705
630 Starmont Dr,Durham,NC,27705
63 Forest at Duke Dr,Durham,NC,27705
623 White Pine Dr,Durham,NC,27705
6 Kinsey Ct,Durham,NC,27705
6 W Haven Pl,Durham,NC,27705
6 Astor Ct,Durham,NC,27705
5540 Old Hillsborough Rd,Durham,NC,27705
5527 Ponderosa Dr,Durham,NC,27705
535 Marshall Way,Durham,NC,27705
535 Glen Hollow Dr,Durham,NC,27705
532 Finley St,Durham,NC,27705
523 Finley St,Durham,NC,27705
512 Mayfield Cir,Durham,NC,27705
5 Georgetown Ct,Durham,NC,27705
4833 Stafford Dr,Durham,NC,27705
4828 Stafford Dr,Durham,NC,27705
48 Stoneridge Rd,Durham,NC,27705
48 Sparger Springs Ln,Durham,NC,27705
4633 Pinedale Dr,Durham,NC,27705
4631 Myers Park Dr,Durham,NC,27705
4617 Moores Creek Rd,Durham,NC,27705
4614 Cumberland Dr,Durham,NC,27705
4527 American Dr,Durham,NC,27705
4434 Sunny Ct,Durham,NC,27705
4425 Bracada Dr,Durham,NC,27705
4424 Dula St,Durham,NC,27705
4423 Myers Park Dr,Durham,NC,27705
434 Morcroft Ln,Durham,NC,27705
4330 Berini Dr,Durham,NC,27705
4327 Talcott Dr,Durham,NC,27705
4222 Ellisfield Dr,Durham,NC,27705
4217 Ellisfield Dr,Durham,NC,27705
4135 Westfield Dr,Durham,NC,27705
4126 Westfield Dr,Durham,NC,27705
4026 Graceview Way,Durham,NC,27705
4015 W Cornwallis Rd,Durham,NC,27705
4014 Ellisfield Dr,Durham,NC,27705
4 Goldenrod Pl,Durham,NC,27705
4 Drucilla Ct,Durham,NC,27705
3814 Hillgrand Dr,Durham,NC,27705
38 Forest Green Dr,Durham,NC,27705
38 Brookside Pl,Durham,NC,27705
3723 Dairy Pond Pl,Durham,NC,27705
3721 Foxwood Pl,Durham,NC,27705
37 Stoneridge Pl,Durham,NC,27705
3466 Sandy Creek Dr,Durham,NC,27705
3440 Sandy Creek Dr,Durham,NC,27705
3421 W Wyndham Ln,Durham,NC,27705
3418 Sandy Creek Dr,Durham,NC,27705
3320 Coachmans Way,Durham,NC,27705
3317 Coachmans Way,Durham,NC,27705
3231 Coachmans Way,Durham,NC,27705
3214 Coachmans Way,Durham,NC,27705
32 Georgetown Ct,Durham,NC,27705
3121 Coachmans Way,Durham,NC,27705
3118 Coachmans Way,Durham,NC,27705
31 Sparger Springs Ln,Durham,NC,27705
307 Mayfield Cir,Durham,NC,27705
3010 Montgomery St,Durham,NC,27705
3 Scott Pl,Durham,NC,27705
3 Harvey Pl,Durham,NC,27705
3 Forest Green Dr,Durham,NC,27705
3 Barrington Pl,Durham,NC,27705
2920 Sparger Rd,Durham,NC,27705
2917 Fawn Ave,Durham,NC,27705
2825 Sparger Rd,Durham,NC,27705
2750 McDowell Rd,Durham,NC,27705
2743 Sevier St,Durham,NC,27705
2742 Woodmont Dr,Durham,NC,27705
2740 Spencer St,Durham,NC,27705
